mID,kID
6687,14964
6687,15127
6687,186450
13853,4428
13853,159955
13853,178645
13853,183414
8461,380
8461,1422
8461,6259
8461,6876
8461,9826
8461,9937
8461,10226
8461,13006
8461,15162
8461,18035
331592,1328
331592,1475
331592,1576
331592,3338
331592,6086
331592,9678
331592,10085
331592,14782
331592,15017
47692,9937
47692,14676
19,312
19,1436
19,2964
19,3640
19,4034
19,4565
19,10125
19,14544
19,14796
19,154802
10045,90
10045,258
10045,1950
10045,4565
10045,10726
10045,11199
400,494
400,801
400,1422
400,1909
400,2340
400,2708
400,6054
400,6259
400,9748
400,9826
400,10183
400,10391
400,10738
400,11221
400,13142
400,14819
400,33625
400,34094
253450,782
9104,74
9104,417
9104,572
9104,818
9104,5340
9104,6092
9104,6149
9104,14964
11190,5301
16353,9663
23759,1405
23759,5049
23759,14704
23759,14819
23759,14905
10185,1003
10185,4459
10185,8636
10185,10292
10185,10333
10185,10738
10185,11181
10185,11221
10185,14819
10185,212412
75033,5565
31668,108
31668,1956
13501,1566
13501,1599
15208,572
15208,3754
172391,209714
262543,310
262543,2217
262543,2964
262543,4565
262543,14544
262543,18034
9288,6211
9288,9920
9288,10541
9288,12554
370980,5565
137,563
137,904
137,1442
137,34117
137,181324
264999,3230
264999,3688
264999,7312
454,497
454,3691
454,163656
454,165086
454,188237
288980,3799
288980,6089
288980,14906
33,549
33,798
33,800
33,802
33,6145
33,9748
1951,531
1951,2831
1951,179431
12405,100
12405,958
12405,1332
12405,3301
12405,13014
12405,179431
10998,459
10998,1157
10998,5809
10998,9937
10998,10909
10998,34094
114,549
114,592
114,995
114,996
114,999
114,1022
114,6054
114,12670
114,207592
9396,242
9396,3185
9396,5657
9396,179430
2604,422
2604,447
2604,1010
2604,1228
2604,2564
2604,2957
2604,18034
2604,208611
2604,208992
864,1442
864,1482
864,2070
864,3266
864,6075
14435,798
14435,4781
14435,6262
14435,9714
14435,10089
14435,11221
14435,179430
14435,209714
1931,699
1931,963
1931,5600
691,212
691,339
691,392
691,441
691,470
691,487
691,949
691,1160
691,1583
691,1949
691,2139
691,3152
691,3272
691,3278
691,3289
691,3312
691,9826
691,15097
691,15127
691,156095
691,159558
9877,3616
9877,9826
9877,12339
9877,15127
9877,34079
62008,12532
62008,14768
62008,188950
12227,818
12227,1321
12227,1454
12227,1909
12227,2526
12227,6054
12227,9880
12227,10950
12227,15162
71688,592
71688,2569
71688,187056
71688,208289
8291,1014
8291,1647
8291,12670
8291,167043
13950,738
13950,3508
13950,5918
13950,8430
13950,14735
13950,54169
13950,169152
12158,3133
11586,2626
11586,9712
11586,10093
11586,14999
11586,161261
10008,616
10008,10183
10008,10541
10008,11707
10008,18035
12403,1668
12403,2676
12403,9826
34563,13027
34563,179431
14557,3616
14557,14964
10368,131
10368,612
10368,936
10368,1704
10368,1956
10368,2143
10368,4129
10368,10183
10280,10541
12637,242
12637,1416
12637,13072
34152,577
34152,1228
34152,3017
34152,10041
34152,10183
34152,10508
11470,1826
11470,2964
11470,9882
11470,10089
11470,14676
11470,14760
10741,612
10741,2944
10741,3914
10741,5809
10741,6078
10741,160910
24940,10333
82679,3335
82679,9713
2013,1731
2013,1808
2013,3737
2013,4653
2013,10183
2013,14781
2013,158558
1440,390
1440,456
1440,579
1440,596
1440,1157
1440,1415
1440,1664
1440,1950
1440,2337
1440,3090
1440,5502
1440,6259
1440,8440
1440,10103
1440,10707
1440,18130
1440,33451
1440,34094
18041,3616
18041,9937
28029,596
28029,208992
1123,796
1123,836
1123,3644
1123,4106
1123,6145
14033,3298
14033,9844
14033,34079
87729,254
87729,2020
87729,5565
87729,8570
87729,9682
245700,437
9045,716
9045,1631
9045,2652
9045,11064
9045,13005
9045,161207
44092,779
44092,9725
16005,6054
16005,6091
16005,7312
16005,10183
16005,13065
44754,242
44754,992
44754,3030
44754,3581
44754,5340
44754,6149
44754,6256
44754,10508
44754,11221
44754,12105
44754,14534
44754,18035
23988,3335
23988,9253
23988,179431
43949,367
43949,818
43949,10048
43949,10226
43949,10235
43949,165100
43949,165301
43949,223438
142,237
142,548
142,1013
142,1014
142,2284
142,3010
142,5600
142,5809
142,7879
142,155291
142,165086
9603,1525
9603,6270
9603,10199
9603,187056
10712,577
10712,1157
10712,10180
243938,4379
243938,9663
243938,179431
10876,2884
10876,4653
10876,6212
10876,13097
86838,236
86838,567
86838,572
86838,888
86838,1449
86838,1721
86838,1930
86838,8508
86838,9826
86838,11454
86838,12670
86838,13142
86838,14601
86838,15009
25208,187056
613,220
613,351
613,407
613,1443
613,1956
613,2052
613,2300
613,2535
613,3065
613,3737
613,6165
1913,380
1913,2336
1913,2564
1913,3737
1913,5565
1913,6089
1913,9840
1913,10909
1913,41599
97370,255
97370,388
97370,9951
97370,212412
801,578
801,1224
801,1327
801,1653
801,2045
801,2135
801,2957
801,3737
801,3740
801,3923
801,6145
54518,554
54518,1329
54518,3412
54518,6157
54518,179430
54518,179431
44214,246
44214,271
44214,572
44214,733
44214,1523
44214,2340
44214,6255
44214,9937
44214,10551
44214,14512
44214,34265
44214,41329
44214,41410
44214,191564
240,700
240,701
240,1950
240,4232
240,9748
240,10391
240,10909
240,11221
9816,4344
9816,10551
10131,779
10131,3030
10131,6152
10131,6270
10131,6506
10131,9663
10131,10738
10131,33457
10131,170383
10131,225209
339984,2618
339984,5950
339984,187056
339984,207819
8859,1453
8859,3796
8859,6054
8859,8224
8859,11931
8859,13130
8859,14964
8859,15237
8859,33648
8859,33885
8859,179431
8859,208349
11967,417
11967,798
11967,2752
11967,9503
11967,10226
239563,6054
239563,10226
239563,15160
222899,179431
4951,497
4951,5923
4951,6270
4951,8224
4951,9758
4951,11870
4951,165301
4951,179431
4951,188237
10985,378
10985,851
10985,1284
10985,3090
10985,6270
10985,12670
10985,179431
9644,2150
9644,6149
9644,11931
9644,12670
332567,534
332567,966
332567,1524
332567,2041
332567,10349
332567,15097
332567,15098
332567,18029
332567,158130
332567,223059
1954,1453
1954,4379
1954,187844
15250,8029
15250,18035
15250,33694
15250,156195
22345,1009
22345,6257
9448,10123
9448,11732
38223,470
38223,1328
38223,2341
38223,187056
11186,6300
11186,180691
11186,187065
136835,625
136835,1562
136835,9740
136835,10714
136835,11221
136835,12414
136835,13112
136835,14903
136835,15127
136835,202703
5876,494
5876,1299
5876,1545
5876,1721
5876,2679
5876,3036
5876,3986
5876,5385
5876,6150
5876,6157
5876,8636
5876,10292
5876,11100
5876,11221
5876,18047
264660,246
264660,310
264660,1448
264660,1533
264660,1576
264660,2887
264660,6054
264660,9758
264660,10124
264660,14544
264660,14755
264660,181324
492,30
492,108
492,566
492,616
492,1284
492,2547
492,2551
492,2552
492,2587
492,7879
238603,9951
238603,163053
10691,725
10691,931
10691,970
10691,2038
10691,2630
10691,3691
10691,5091
10691,9986
10691,10791
10691,14534
10691,156455
1251,1956
1251,1964
1251,3737
5172,1432
5172,1556
5172,1566
5172,1812
5172,4402
5172,4627
5172,4932
5172,6255
5172,7393
5172,9882
5172,10183
5172,14626
5172,18035
58680,4513
58680,9673
58680,168346
58680,187056
264644,818
264644,1533
264644,1930
264644,10685
264644,11612
264644,15162
264644,157499
11592,6170
11592,9826
11592,10183
3682,242
3682,572
3682,2334
3682,10594
3682,14964
9683,725
9683,9986
9683,14751
9683,40895
2084,293
2084,642
107811,567
107811,1421
2266,90
2266,1416
2266,1552
2266,1605
2266,1900
2266,2341
2266,5159
2266,187056
13074,6075
48217,254
48217,2041
48217,5420
48217,9673
48217,9748
48217,9826
48217,13129
48217,207928
28211,10768
47502,3914
47502,11322
47502,187844
9950,3012
9950,13142
84892,367
84892,1328
84892,2398
84892,5091
84892,10683
84892,18068
84892,33910
84892,157303
84892,223438
24227,6149
9672,627
9672,2122
9672,10818
9672,217324
157544,2626
157544,8685
59678,542
59678,2407
59678,3713
59678,5404
59678,5638
59678,8224
59678,9844
59678,9951
59678,14536
79777,789
79777,1156
79777,14819
79777,15053
79777,187056
158011,1353
158011,1420
158011,1930
158011,9826
158011,9937
158011,10714
158011,14819
158011,15156
407887,10586
17043,3185
8952,934
8952,1415
8952,3202
8952,4373
8952,9890
62204,4428
62204,159955
62204,178645
62204,183414
13435,4410
13435,5565
319,494
319,887
319,1666
319,1872
319,2150
319,9673
319,10391
319,12670
319,14964
319,33625
319,163656
9504,642
9504,6129
9504,13001
9504,34117
9504,179867
9504,207268
37414,798
37414,853
6217,1366
6217,10563
6217,33841
26688,293
26688,3687
26688,10714
26688,11221
26688,12339
26688,15127
43867,1930
43867,3289
43867,4152
43867,5515
43867,9920
43867,10325
43867,13084
6615,2101
6615,3568
6615,3737
6615,6203
6615,6262
6615,6300
14574,1631
14574,1956
14574,2652
16,30
16,246
16,279
16,642
16,1328
16,1382
16,1415
16,1691
16,1741
16,2122
16,2356
16,2486
16,2487
16,3737
16,4580
16,6054
16,9826
16,10508
16,11061
16,13129
16,14536
16,15090
39780,3065
39780,5657
39780,10911
39780,187056
39780,207928
21612,236
21612,5571
21612,9826
21612,10391
21612,13092
21612,14512
21612,14819
21612,14831
21612,41410
21612,214548
36691,1326
36691,9957
36691,10267
23631,2173
23631,6083
45324,5565
45324,179431
12144,936
12144,1720
12144,3521
12144,12616
11658,41586
56601,1480
56601,6075
56601,9672
56601,10235
9552,2626
9552,3684
9552,5569
9552,5950
9552,9712
9552,10093
9552,10112
9552,11627
9552,15001
578,1495
578,2580
578,3737
578,15097
578,15098
578,223059
2105,3687
2105,6139
2105,10683
2105,13130
2105,33910
2105,155722
2105,156777
2105,167310
2105,178649
2105,208445
2105,215404
126319,2161
126319,4048
126319,6054
126319,10468
10136,345
10136,4391
10136,15001
10136,156075
10136,156091
67660,9673
67660,14534
67660,159753
67660,179431
10611,928
10611,10226
10611,11061
10611,160488
154,1423
154,1430
154,1599
154,6017
154,161176
3049,630
3049,155790
860,282
860,310
860,1812
860,2106
860,2157
860,3246
860,6086
860,6104
9281,417
9281,703
9281,796
9281,9937
75674,339
75674,3588
75674,10503
75674,11219
75674,13132
75674,179431
9762,246
9762,1605
9762,1691
9762,187056
3179,521
3179,585
3179,612
3179,1670
3179,2136
3179,10988
3179,14570
3179,156788
3179,161919
3179,167043
184,822
184,1449
184,2001
184,6110
184,6149
184,14964
13335,949
13335,179430
13335,179431
76726,2350
76726,5086
76726,6054
76726,9957
76726,10683
76726,12105
76726,13130
76726,33637
76726,163053
76726,179430
76726,224279
10269,5948
10269,6027
10269,18118
10269,156455
10269,187056
36819,1454
36819,1969
36819,2343
36819,4379
36819,4392
36819,10028
36819,10183
36819,10842
36819,11117
17130,246
17130,515
17130,572
17130,1566
17130,2389
17130,2669
17130,3687
17130,5091
17130,6054
17130,6270
17130,7312
17130,11612
17130,12990
17130,13130
17130,15291
17130,15300
17130,33928
17130,173186
17130,187056
17130,189092
57214,2016
57214,6270
57214,8181
57214,8508
57214,11870
57214,13130
57214,15162
57214,33910
11202,1402
11202,1956
11202,5565
11202,6165
11202,11117
11202,11139
11202,40850
9357,739
9357,922
9357,1332
9357,1545
9357,2483
9357,4728
9357,6025
9357,6844
9357,9937
9357,167310
9357,178649
13812,6898
13812,9714
13812,163053
13812,188957
9030,1156
9030,1741
9030,3737
9030,5923
9030,9714
8386,1667
8386,8224
8386,11870
8386,13160
8386,34117
10437,65
10437,2964
10437,4344
10437,6162
10437,207317
1360,437
1360,2038
1360,158558
1360,187056
101267,187056
222935,818
222935,10163
222935,13130
222935,165086
222935,223438
10220,395
10220,3703
284296,3485
284296,4434
284296,12193
284296,162262
31915,1299
31915,1852
31915,10322
31915,223059
11601,1328
11601,1523
11601,2340
11601,2968
11601,3358
11601,3363
11601,9826
11601,9937
11601,10941
11601,14742
11601,162846
205220,456
205220,521
205220,736
205220,2393
205220,3446
205220,5153
205220,6150
205220,11112
205220,14765
205220,14985
205220,185722
11354,572
11354,2251
11354,3616
11354,3739
11354,6054
11354,9872
11354,10226
11354,10776
11354,18047
11354,33457
11354,40879
11354,187844
14191,5248
14191,5938
14191,13130
14191,187056
286565,6054
286565,6270
286565,13130
286565,223438
26710,187056
129670,680
129670,1415
129670,4995
129670,7312
129670,11314
9059,549
9059,2849
9059,2974
9059,4238
9059,9649
9059,10842
9059,11221
9059,15001
57157,931
57157,10123
57157,13028
57157,15160
57157,33457
1948,351
1948,720
1948,782
1948,2483
1948,2708
1948,5572
1948,8181
1948,9748
1948,10950
1948,14735
1948,14964
1948,15156
1948,15483
1948,179430
28353,572
28353,8508
28353,9713
46889,11322
46889,14534
46889,15160
38093,187056
14976,5923
14976,10183
11027,572
11027,596
11027,718
11027,818
11027,1523
11027,2483
11027,9714
11027,9826
11027,9937
11027,10410
11027,207268
3635,437
3635,5565
3635,5918
3635,13097
387,321
387,339
387,818
387,1956
387,15111
387,41599
6020,10058
6020,12090
6020,13160
122906,212
122906,494
122906,4379
9550,779
9550,1400
9550,6086
9550,11196
60599,9665
227719,4379
227719,5455
227719,13130
227719,163053
14299,187056
12088,378
12088,679
12088,2587
12088,2964
12088,4565
12088,10685
9466,10183
9466,12193
9466,155816
9466,184989
7510,237
7510,1156
7510,1157
7510,1228
7510,1412
7510,2393
7510,2726
7510,5809
31246,4344
61752,10183
61752,10226
61752,33451
61752,207583
10944,1664
10944,9937
10944,187056
10362,2038
10362,10226
14778,818
14778,1543
14778,3230
14778,4959
14778,6054
14778,9713
14778,9872
14778,10183
14778,10937
14778,34079
14778,157499
14778,187844
1255,1261
1255,1880
1255,3930
1255,5600
1255,18035
10212,1442
10212,1918
10212,1964
10212,2483
10212,3713
10212,6092
10212,9826
10212,10349
10212,10794
10212,13065
10212,14819
10212,14895
10212,41410
10212,156104
10212,187056
8669,894
8669,1252
8669,1279
8669,1605
8669,1803
8669,3551
8669,5490
8669,6270
8669,8029
8669,10183
8669,10791
8669,15106
8669,166287
179144,567
179144,588
179144,716
179144,818
179144,1421
179144,2334
179144,2483
179144,2679
179144,3258
179144,8508
179144,9673
179144,14765
179144,14893
179144,14964
16857,10183
86825,10092
844,460
844,612
844,725
844,738
844,780
844,803
844,815
844,818
844,922
844,931
844,2038
844,6059
844,7879
844,9826
844,10818
844,12354
844,14602
844,33625
844,34094
8060,572
8060,931
8060,1808
8060,1946
8060,4183
8060,6054
8060,13027
8060,15155
15907,704
15907,1872
15907,2043
15907,3644
15907,6733
15907,9963
15907,10084
15907,10624
15907,11336
38448,567
38448,5938
327,380
327,441
327,1463
327,1601
327,1794
327,1797
327,2231
327,9016
327,12670
9260,8430
9260,9714
9260,10051
61337,745
61337,8201
61337,11612
13079,9937
89325,179430
4170,279
4170,572
4170,1155
4170,5301
4170,5616
4170,5923
4170,6019
4170,10084
4170,10183
4170,15009
41508,1631
41508,1956
12479,1157
12479,3836
12479,10818
12479,34094
10133,848
10133,1568
10133,2251
10133,4183
10133,6129
10133,9016
10133,10410
10133,11134
10133,11469
10133,162988
10133,193305
10133,206690
21345,1327
21345,1583
21345,14546
21345,179431
50601,736
26466,270
26466,1196
26466,1646
26466,2849
26466,3342
26466,3598
26466,3799
26466,9826
26466,11040
26466,11221
26466,14527
26466,14698
26466,14768
26466,167861
345003,1568
345003,4924
345003,12193
236751,818
236751,6150
236751,185722
107,4931
107,6075
107,33461
357837,246
357837,271
357837,612
357837,1196
8913,1909
8913,2551
8913,3739
8913,9872
8913,157499
8913,162846
8913,187056
8913,187844
18530,9937
358451,187056
927,65
927,1299
927,1415
927,2081
927,2526
927,2551
927,2725
927,6300
927,9963
11,803
11,4270
11,11107
11,11196
11,13194
11,161176
291870,1158
291870,7312
291870,13027
291870,18115
291870,170827
907,128
907,428
907,1252
907,1465
907,2504
907,3691
907,5600
907,6917
206563,983
206563,8029
11887,4344
11887,6027
11887,6270
11887,10683
11887,13130
11887,33910
11887,179431
45317,6075
45317,179431
12094,5956
12094,6241
10377,378
10377,531
10377,3301
10377,6148
10377,10909
249164,732
249164,4048
249164,10809
249164,13063
249164,13130
249164,223438
9942,1480
9942,6075
9942,15246
9942,191222
10748,1585
10748,4344
10748,4630
10748,11061
10748,12974
10748,155939
10748,179431
1817,949
1817,6259
10229,818
10229,4333
10229,6034
10229,6270
10229,10163
10229,10683
10229,13130
10229,165086
687,378
687,570
687,1952
687,2122
687,2300
687,2726
687,2796
687,2885
687,3012
687,3446
687,3927
687,6059
687,6145
687,6148
687,11263
687,13001
796,213
796,459
796,572
796,622
796,625
796,726
796,1155
796,2045
796,2150
796,2389
796,2887
796,3182
796,3452
796,3551
796,6139
796,6782
796,9673
796,157154
22804,179430
10156,488
10156,1405
10156,4344
10156,4428
10156,6027
12837,187056
31909,9714
31909,14909
167073,128
167073,818
167073,1950
167073,3799
167073,5890
167073,6038
167073,14985
167073,41523
167073,189092
167073,208611
3175,3998
3175,4100
3175,6917
3175,11061
3175,14985
14369,554
14369,567
14369,1262
14369,3800
14369,5905
14369,6075
14369,9864
14369,9880
14369,10556
16888,293
16888,331
16888,2135
121826,4048
121826,6029
121826,18115
10646,8070
10646,155939
12149,290
12149,798
12149,936
12149,1228
12149,1556
12149,1566
12149,2968
12149,3598
12149,6255
12149,9826
12149,10629
12149,10714
12149,15001
12149,18525
12149,187844
304357,2652
304357,9672
304357,14893
11184,460
11184,572
11184,738
11184,1992
11184,3664
11184,4434
11184,5565
11184,6038
11184,10180
11184,11011
11184,12105
766,530
766,616
766,1400
766,1545
766,3098
766,4062
766,4379
766,10327
766,10466
766,12377
766,41406
766,46958
766,161891
20009,255
20009,726
20009,3489
20009,10267
20009,11173
1587,380
1587,791
1587,4129
1587,10041
1587,10183
30973,2618
30973,2974
30973,3036
30973,5950
30973,9649
11109,392
11109,2784
11109,5424
11109,6149
11109,10226
11109,10721
11109,11322
11109,208611
9027,572
9027,958
9027,1605
9027,2727
9027,13027
9027,170827
9027,187056
63020,1900
63020,10183
63020,187056
86829,6706
86829,14512
86829,208992
11065,572
11065,931
11065,5490
11065,6270
11065,8635
11065,9713
11065,14964
11065,160910
13888,2041
13888,13130
42345,904
42345,4781
13994,1326
13994,4663
13994,14512
1590,187056
62728,828
62728,2987
62728,3030
62728,6157
62728,9748
62728,10726
62728,14819
11917,8636
11917,10714
45138,11578
80271,10683
80271,10707
80271,11870
80271,13130
80271,165317
80271,187056
4657,1415
4657,1495
4657,3230
4657,5657
4657,5809
4657,6038
4657,6054
4657,9826
14395,596
14395,34094
190847,839
190847,10568
190847,12377
11056,1452
11056,2642
11056,3358
11056,18035
11056,18130
62,305
62,310
62,312
62,1576
62,3222
62,3714
62,3801
62,4040
62,14626
62,34152
62,156039
601,455
601,1432
601,1603
601,1826
601,1872
601,2430
601,3243
601,3246
601,3335
601,9457
13067,1326
13067,8508
13067,9673
13067,10163
13067,10226
13067,13028
13067,13130
13067,40895
13067,187844
13067,207583
25379,2217
25379,187056
96399,179431
304410,6027
304410,10683
304410,10809
304410,12990
304410,18035
489,1480
489,1680
489,1992
489,3734
489,6009
489,6257
489,9673
489,9713
489,11268
489,13160
489,33519
489,187844
214,879
214,2483
10890,248
10890,1595
10890,4595
1588,2920
1588,6075
1588,6270
1588,10809
1588,179431
316727,4565
316727,9663
10314,9789
10314,11870
10314,13130
10314,15402
10314,33910
10314,165100
663,1445
663,4399
663,6186
663,6259
663,11221
663,11263
663,13005
663,13006
